Serial,Event,Code_County,County,Code_District,District,Code_Division,Division,Date_YMD,Cause,Description_of_Cause,Source,Magnitude,GLIDEnumber,Other_sectors,DataCards,Deaths,Injured,Missing,Houses_Destroyed,Houses_Damaged,Victims,Affected,Relocated,Evacuated,Losses_$USD,Losses_$Local,Education_centers,Hospitals,Damages_in_crops_Ha,Lost_Cattle,OBJECTID
Serial,Event,Code County,County,Code District,District,Code Division,Division,Date (YMD),Cause,Description of Cause,Source,Magnitude,GLIDEnumber,Other sectors,DataCards,Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Victims,Affected,Relocated,Evacuated,Losses $USD,Losses $Local,Education centers,Hospitals,Damages in crops Ha.,Lost Cattle,0
1243,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300101,CENTRAL NAIROBI,09/29/2011 07:00:00 AM +0000,Error,Driver lost control & landed into a construction ditch,KPR,,,Matatu was damaged,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774
1246,TRAFFIC ACCIDENT,36,NYERI,3606,NYERI,360607,MUNICIPALITY,07/14/2011 07:00:00 AM +0000,Error,,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,775
1245,TRAFFIC ACCIDENT,5,EMBU,501,EMBU,50101,CENTRAL EMBU,09/03/2011 07:00:00 AM +0000,Negligence,Drunkard ran over by a motor vehicle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776
1247,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300101,CENTRAL NAIROBI,09/29/2011 07:00:00 AM +0000,Negligence,Pedestrian was hit by a matatu,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777
1249,TRAFFIC ACCIDENT,22,MACHAKOS,2204,MACHAKOS,220403,KANGUNDO,09/02/2011 07:00:00 AM +0000,Negligence,Pedestrian's garment got caught in a Motorcycle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778
1248,TRAFFIC ACCIDENT,14,KILIFI,1401,KILIFI,140106,KALOLENI,07/14/2011 07:00:00 AM +0000,Error,pedestrian walking along the road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779
1252,TRAFFIC ACCIDENT,40,TANA-RIVER,4007,TANA RIVER,400704,GARSEN,07/14/2011 07:00:00 AM +0000,Hit and Run,body found bleeding in the middle of the road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780
1250,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300102,DAGORETTI,09/29/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a matatu,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781
1254,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300104,KASARANI,07/14/2011 07:00:00 AM +0000,Error,pedestrian walking along the road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782
1256,TRAFFIC ACCIDENT,11,KEIYO-MARAKWET,1109,MARAKWET,110905,TIRAP,09/03/2011 07:00:00 AM +0000,Negligence,SUV rammed into a lorry which was heading the same direction,KPR,,,Destroyed SUV,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,783
1257,TRAFFIC ACCIDENT,9,KAJIADO,904,KAJIADO,90406,NGONG,07/14/2011 07:00:00 AM +0000,Error,overspeeding deriver veered off the road,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,784
1264,TRAFFIC ACCIDENT,22,MACHAKOS,2204,MACHAKOS,220401,CENTRAL MACHAKOS,07/15/2011 07:00:00 AM +0000,Error,motor cyclist hit by vehicle,KPR,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785
1262,TRAFFIC ACCIDENT,13,KIAMBU,1301,KIAMBU,130105,LIMURU,09/30/2011 07:00:00 AM +0000,Error,Motor vehicle hit a motor cycle and bicycle,KPR,,,Motor vehicle  motor cycle and bicycle were damaged,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,786
1265,TRAFFIC ACCIDENT,22,MACHAKOS,2204,MACHAKOS,220403,KANGUNDO,07/15/2011 07:00:00 AM +0000,Error,pedestrian pulling cart on the road hit by vehicle,KPR,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787
1267,TRAFFIC ACCIDENT,10,KAKAMEGA,1004,KAKAMEGA,100404,KAKAMEGA MUNICIPALITY,09/03/2011 07:00:00 AM +0000,Hit and Run,Body found next to the road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788
1269,TRAFFIC ACCIDENT,10,KAKAMEGA,1005,LUGARI,100502,LUGARI,09/03/2011 07:00:00 AM +0000,Hit and Run,Body found on the side of the road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789
1268,TRAFFIC ACCIDENT,5,EMBU,507,MBEERE,50704,SIAKAGO,07/15/2011 07:00:00 AM +0000,Error,two vehicles collided head on,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,790
1271,TRAFFIC ACCIDENT,26,MERU,2608,MERU CENTRAL,,,07/15/2011 07:00:00 AM +0000,Fault,brakes failed  driver lost control and hit pedestrian,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791
1273,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311013,NAKURU MUNICIPALITY,07/15/2011 07:00:00 AM +0000,Error,pedestrian crossing road,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,792
1274,TRAFFIC ACCIDENT,13,KIAMBU,1307,THIKA,130704,KAMWANGI,07/16/2011 07:00:00 AM +0000,Error,two vehicles collided head on,KPR,,,,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,793
1275,TRAFFIC ACCIDENT,37,SAMBURU,3713,SAMBURU NORTH,371303,LORROKI,07/16/2011 07:00:00 AM +0000,Error,driver lost control and vehicle rolled several times,KPR,,,,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,794
1277,TRAFFIC ACCIDENT,14,KILIFI,1401,KILIFI,140106,KALOLENI,09/30/2011 07:00:00 AM +0000,Error,Pedestrian was hit by a car,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795
1279,TRAFFIC ACCIDENT,28,MOMBASA,2805,MOMBASA,280501,CHANGAMWE,09/29/2011 07:00:00 AM +0000,Error,Motor cyclist lost control & collided head on with a trailer,KPR,,,Motor cycle and semi trailer were damaged,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796
1286,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,09/04/2011 07:00:00 AM +0000,Negligence,Pedestrian knocked down,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797
1287,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,09/04/2011 07:00:00 AM +0000,Negligence,Motorcyclist knocked down by a motorvehicle while crossing,KPR,,,Motorvehicle and motorcycle damaged,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798
1285,TRAFFIC ACCIDENT,6,GARISSA,601,GARISSA,60104,CENTRAL GARISSA,07/16/2011 07:00:00 AM +0000,Error,driver lost control and vehicle overturned,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799
1288,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,09/04/2011 07:00:00 AM +0000,Negligence,Pedestrian knocked down  by a motorvehicle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800
1289,TRAFFIC ACCIDENT,28,MOMBASA,2805,MOMBASA,280501,CHANGAMWE,09/29/2011 07:00:00 AM +0000,Error,Pedestrian knocked down by a matatu,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801
1291,TRAFFIC ACCIDENT,12,KERICHO,1206,KERICHO,,,07/16/2011 07:00:00 AM +0000,Error,pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802
1295,TRAFFIC ACCIDENT,19,KWALE,1902,KWALE,190205,MSAMBWENI,07/16/2011 07:00:00 AM +0000,Error,two vehicles collided,KPR,,,,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,803
1296,TRAFFIC ACCIDENT,18,KITUI,1812,MWINGI,181201,CENTRAL MWINGI,09/30/2011 07:00:00 AM +0000,Error,Pedestrian knocked down by a motor cycle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804
1300,TRAFFIC ACCIDENT,17,KISUMU,1705,KISUMU,170504,WINAM,09/30/2011 07:00:00 AM +0000,Negligence,Passenger hanging on mudguard was over - run by tractor,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805
1299,TRAFFIC ACCIDENT,1,BARINGO,107,KOIBATEK,10706,MOGOTIO,07/19/2011 07:00:00 AM +0000,Error,pedestrian crossing road,KPR,,,,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,806
1304,TRAFFIC ACCIDENT,4,BUSIA,402,BUSIA,40204,FUNYULA,09/30/2011 07:00:00 AM +0000,Error,Juvenile was overun by tyre of a tractor,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807
1307,TRAFFIC ACCIDENT,26,MERU,2608,MERU CENTRAL,,,07/20/2011 07:00:00 AM +0000,Hit and Run,driver lost control and vehicle rolled several times,KPR,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,808
1306,TRAFFIC ACCIDENT,10,KAKAMEGA,1004,KAKAMEGA,100404,KAKAMEGA MUNICIPALITY,09/30/2011 07:00:00 AM +0000,Error,Juvenile was knocked down by a pick up,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809
1308,TRAFFIC ACCIDENT,13,KIAMBU,1301,KIAMBU,,,09/05/2011 07:00:00 AM +0000,Negligence,Pedestrian knocked down,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810
1312,TRAFFIC ACCIDENT,8,ISIOLO,802,ISIOLO,80201,CENTRAL ISIOLO,09/05/2011 07:00:00 AM +0000,Negligence,Pedestrian knocked down,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811
1316,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,10/01/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a matatu,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812
1315,TRAFFIC ACCIDENT,22,MACHAKOS,2204,MACHAKOS,220411,YATTA,09/05/2011 07:00:00 AM +0000,Negligence,Pedal cyclist knocked down,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813
1319,TRAFFIC ACCIDENT,17,KISUMU,1709,NYANDO,170904,NYANDO,10/01/2011 07:00:00 AM +0000,Error,Canter rammed into a stationery tractor,KPR,,,Canter and tractor were damaged,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814
1320,TRAFFIC ACCIDENT,44,UASIN-GISHU,4417,UASIN GISHU,441703,KESSES,07/25/2011 07:00:00 AM +0000,Error,two vehicles collided,KPR,,,18 vehicles involved,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,815
1318,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,09/05/2011 07:00:00 AM +0000,,,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816
1322,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311013,NAKURU MUNICIPALITY,10/01/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a matatu,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817
1323,TRAFFIC ACCIDENT,3,BUNGOMA,301,BUNGOMA EAST,30110,WEBUYE,10/01/2011 07:00:00 AM +0000,Error,Tractor rammed into another tractor,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818
1324,TRAFFIC ACCIDENT,13,KIAMBU,1301,KIAMBU,130102,KIAMBAA,10/02/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a bicycle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819
1325,TRAFFIC ACCIDENT,5,EMBU,501,EMBU,50103,MANYATTA,10/02/2011 07:00:00 AM +0000,Hit and Run,Matatu hit a pedestrian,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820
1326,TRAFFIC ACCIDENT,26,MERU,2608,MERU CENTRAL,260814,TIMAU,10/02/2011 07:00:00 AM +0000,Error,Motor vehicle collided with a motor cycle,KPR,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,821
1327,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300101,CENTRAL NAIROBI,10/03/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a bus,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822
1328,TRAFFIC ACCIDENT,35,NYANDARUA,3505,NYANDARUA,350507,OL KALOU,10/02/2011 07:00:00 AM +0000,Negligence,Pedal cyclist emerged from left side without due care,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823
1331,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300108,WESTLANDS,10/02/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a car,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824
1332,TRAFFIC ACCIDENT,44,UASIN-GISHU,4417,UASIN GISHU,,,10/02/2011 07:00:00 AM +0000,Error,Pedal cyclist was knocked down by a car,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825
1335,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311012,NAIVASHA,10/02/2011 07:00:00 AM +0000,Error,Driver lost control and knocked down a juvenile pedestrian,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826
1337,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300107,PUMWANI,09/05/2011 07:00:00 AM +0000,Error,Driver of motorvehicle lost control hitting a streetboy,KPR,,,Wall of St. Teresa School damaged,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827
1339,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300104,KASARANI,09/05/2011 07:00:00 AM +0000,Negligence,Pedestrian knocked down,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828
1336,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311012,NAIVASHA,10/03/2011 07:00:00 AM +0000,Error,Matatu collided with a motor cycle,KPR,,,Matatu and motor cycle were damaged,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,829
1342,TRAFFIC ACCIDENT,42,TRANS-NZOIA,4215,TRANS NZOIA WEST,421507,SABOTI,09/05/2011 07:00:00 AM +0000,Negligence,Pedal cyclist knocked down,KPR,,,2 motorvehicles damaged,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,830
1345,TRAFFIC ACCIDENT,5,EMBU,507,MBEERE,50704,SIAKAGO,07/18/2011 07:00:00 AM +0000,Error,driver lost control and vehicle rolled several times,KPR,,,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,831
1344,TRAFFIC ACCIDENT,13,KIAMBU,1301,KIAMBU,130101,GITHUNGURI,10/03/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a car,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832
1346,TRAFFIC ACCIDENT,13,KIAMBU,1307,THIKA,130707,THIKA MUNICIPALITY,09/06/2011 07:00:00 AM +0000,Negligence,Motorvehicle knocked from behind,KPR,,,2 motorvehicles damaged,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,833
1347,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300106,MAKADARA,07/18/2011 07:00:00 AM +0000,Error,handcart being pushed on the road hit by vehicle,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,834
1351,TRAFFIC ACCIDENT,13,KIAMBU,1307,THIKA,130704,KAMWANGI,10/03/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a motor cycle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835
1355,TRAFFIC ACCIDENT,39,TAITA-TAVETA,3906,TAITA TAVETA,390607,WUNDANYI,10/03/2011 07:00:00 AM +0000,Error,Trailer collided with a bicycle,KPR,,,Bicycle was destroyed,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836
1359,TRAFFIC ACCIDENT,26,MERU,2608,MERU CENTRAL,,,10/03/2011 07:00:00 AM +0000,Error,Juvenile passenger jumped off moving vehicle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837
1362,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,10/03/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a pick up,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838
1363,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300108,WESTLANDS,10/03/2011 07:00:00 AM +0000,Hit and Run,Pedestrian was hit by an unknown vehicle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839
1364,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300104,KASARANI,10/03/2011 07:00:00 AM +0000,Error,Driver lost control and knocked down a pedestrian,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840
1367,TRAFFIC ACCIDENT,27,MIGORI,2706,KURIA,270603,MABERA,10/03/2011 07:00:00 AM +0000,Error,Juvenile pedestrian was knocked down by a car,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841
1368,TRAFFIC ACCIDENT,38,SIAYA,3811,SIAYA,381106,WAGAI,10/03/2011 07:00:00 AM +0000,Error,Pedal cyclist was knocked down by a bus,KPR,,,Bicycle was damaged,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842
1372,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311012,NAIVASHA,09/06/2011 07:00:00 AM +0000,Negligence,Juvenile pedestrian knocked down,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843
1373,TRAFFIC ACCIDENT,14,KILIFI,1401,KILIFI,140106,KALOLENI,07/21/2011 07:00:00 AM +0000,Error,driver lost control veered off the road and hit  vehicle,KPR,,,store and stock,1,1,3,0,0,0,0,0,0,0,0,100000,0,0,0,0,844
1379,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,07/22/2011 07:00:00 AM +0000,Error,driver lost control veered off the road and hit a wall,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845
1380,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300104,KASARANI,07/22/2011 07:00:00 AM +0000,Hit and Run,,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,846
1381,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300104,KASARANI,07/21/2011 07:00:00 AM +0000,Error,driver lost control and vehicle overturned,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847
1378,TRAFFIC ACCIDENT,32,NANDI,3211,NANDI,321109,TINDERET,09/06/2011 07:00:00 AM +0000,Negligence,Juvenile passenger slipped off a tractor,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848
1384,TRAFFIC ACCIDENT,10,KAKAMEGA,1004,KAKAMEGA,100404,KAKAMEGA MUNICIPALITY,09/06/2011 07:00:00 AM +0000,Negligence,Pedestrian,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849
1386,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300104,KASARANI,10/05/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a car that lost control,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850
1382,TRAFFIC ACCIDENT,6,GARISSA,601,GARISSA,60104,CENTRAL GARISSA,07/21/2011 07:00:00 AM +0000,Error,driver lost control and vehicle overturned,KPR,,,,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,851
1387,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300101,CENTRAL NAIROBI,10/04/2011 07:00:00 AM +0000,Error,Pedal cyclist was hit by a car,KPR,,,Bicycle was destroyed,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852
1390,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300105,KIBERA,10/04/2011 07:00:00 AM +0000,Error,Matatu knocked down a pedestrian,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853
1388,TRAFFIC ACCIDENT,36,NYERI,3606,NYERI,360603,KIENI WEST,09/07/2011 07:00:00 AM +0000,Error,Driver lost control of the motorvehicle,KPR,,,Damaged motorvehicle,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,854
1392,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311011,MOLO,07/19/2011 07:00:00 AM +0000,Fault,brakes failed ,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855
1394,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311013,NAKURU MUNICIPALITY,07/21/2011 07:00:00 AM +0000,Error,,KPR,,,,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,856
1393,TRAFFIC ACCIDENT,27,MIGORI,2707,MIGORI,270701,AWENDO,10/04/2011 07:00:00 AM +0000,Error,Juvenile pedestrian was knocked down by a matatu,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857
1395,TRAFFIC ACCIDENT,28,MOMBASA,2805,MOMBASA,280502,ISLAND,07/22/2011 07:00:00 AM +0000,Error,pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858
1397,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300106,MAKADARA,07/22/2011 07:00:00 AM +0000,Error,pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859
1399,TRAFFIC ACCIDENT,8,ISIOLO,802,ISIOLO,80201,CENTRAL ISIOLO,10/05/2011 07:00:00 AM +0000,Fault,M/v developed mechanical problems,KPR,,,,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,860
1398,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,07/22/2011 07:00:00 AM +0000,Error,pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861
1401,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300104,KASARANI,07/22/2011 07:00:00 AM +0000,Error,pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862
1402,TRAFFIC ACCIDENT,2,BOMET,202,BOMET,20206,SOTIK BOMET,07/22/2011 07:00:00 AM +0000,Error,pedestrian walking along the road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863
1404,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311003,GILGIL,07/22/2011 07:00:00 AM +0000,Error,pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864
1405,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311012,NAIVASHA,10/05/2011 07:00:00 AM +0000,Error,Motor cyclist lost control and plunged into caravat,KPR,,,Motor cycle was damaged,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,865
1407,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311013,NAKURU MUNICIPALITY,10/05/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a canter,KPR,,,Three motor vehicles were damaged,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866
1406,TRAFFIC ACCIDENT,15,KIRINYAGA,1502,KIRINYAGA,150201,CENTRAL KIRINYAGA,07/23/2011 07:00:00 AM +0000,Error,pedal cyclist hit by vehicle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867
1409,TRAFFIC ACCIDENT,13,KIAMBU,1307,THIKA,130707,THIKA MUNICIPALITY,07/23/2011 07:00:00 AM +0000,Error,handcart being pushed on the road hit by vehicle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868
1410,TRAFFIC ACCIDENT,22,MACHAKOS,2204,MACHAKOS,220401,CENTRAL MACHAKOS,07/23/2011 07:00:00 AM +0000,Error,driver lost control and vehicle rolled several times,KPR,,,,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,869
1416,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,07/23/2011 07:00:00 AM +0000,Error,pedestrian crossing road,KPR,,,,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,870
1418,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300101,CENTRAL NAIROBI,10/07/2011 07:00:00 AM +0000,Error,Parked crane started moving and caused accident,KPR,,,Motor cycle and four cars were damaged,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,871
1419,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300101,CENTRAL NAIROBI,10/08/2011 07:00:00 AM +0000,Hit and Run,Pedestrian was knocked down by unknown m/v,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872
1412,TRAFFIC ACCIDENT,22,MACHAKOS,2204,MACHAKOS,220401,CENTRAL MACHAKOS,09/07/2011 07:00:00 AM +0000,Negligence,Matatu hit a stationary lorry from the back,KPR,,,Destroyed matatu,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873
1420,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300105,KIBERA,10/07/2011 07:00:00 AM +0000,Error,Driver swerved and hit a pedal cyclist and pedestrian,KPR,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,874
1421,TRAFFIC ACCIDENT,17,KISUMU,1705,KISUMU,170503,MASENO,10/07/2011 07:00:00 AM +0000,Error,Juvenile pedestrian was knocked down by a car,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875
1422,TRAFFIC ACCIDENT,9,KAJIADO,904,KAJIADO,90404,MASHURU,09/07/2011 07:00:00 AM +0000,Negligence,Pedestrian knocked down,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876
1424,TRAFFIC ACCIDENT,17,KISUMU,1705,KISUMU,170504,WINAM,10/07/2011 07:00:00 AM +0000,Fault,M/v got a tyre burst  lost control and turned several times,KPR,,,,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,877
1426,TRAFFIC ACCIDENT,16,KISII,1602,CENTRAL KISII,160204,MASABA,10/07/2011 07:00:00 AM +0000,Error,M/v lost control due to high speed  veered off road ,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878
1425,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300105,KIBERA,09/08/2011 07:00:00 AM +0000,Error,Lost control of motor vehicle,KPR,,,Motorvehicle destroyed,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879
